SpatialDimensionValueCode,TimeDim,NumericValue
SWE,2004,14.77314
LBN,2011,0.84316
UKR,2013,24.08658
ZWE,2021,17.34344
DEU,2003,14.36668
PNG,2013,1.74766
ATG,2003,1.33483
ROU,2012,12.59581
AMR,2002,7.97581
MEX,2016,5.51418
SLB,2009,20.97567
STP,2004,0.89551
ISL,2002,12.15693
AZE,2005,3.19253
BOL,2017,5.53512
PSE,2008,0.59343
FIN,2000,24.13205
SYC,2021,4.26616
MYS,2018,5.23726
POL,2015,15.8459
MAR,2005,4.3886
CHE,2014,14.78048
SOM,2020,8.03942
FJI,2016,9.36657
ZAF,2009,16.40786
TCD,2012,5.42288
SLV,2005,9.35483
PRT,2011,12.27264
WB_HI,2018,14.83145
BDI,2005,8.41991
COG,2019,7.05151
IND,2008,15.796
TGO,2005,8.93965
KGZ,2013,10.44516
SLE,2001,4.71338
DEU,2000,14.42063
MMR,2007,3.64069
JAM,2014,1.04036
TUR,2020,2.98326
SLE,2016,5.8791
DOM,2010,4.18051
COL,2021,4.96183
WB_LMI,2004,10.44487
WB_LMI,2006,10.65858
HND,2021,2.97347
BFA,2020,8.30069
SYC,2016,7.85785
BGD,2005,4.23275
GNQ,2021,7.03379
LKA,2013,16.00481
UKR,2008,28.40204
GRC,2006,3.47555
AUT,2015,16.06662
YEM,2002,5.71998
BEL,2002,20.96137
COG,2003,8.9539
MRT,2020,2.67444
ITA,2011,7.46356
ERI,2005,13.05618
RWA,2011,7.6057
GNB,2021,7.66672
CIV,2012,8.79113
PAN,2003,5.67756
ATG,2010,0.0
PRY,2014,6.8054
GNQ,2000,9.50653
VCT,2021,0.40885
MYS,2011,4.36273
TJK,2009,2.87053
TGO,2020,9.37861
RUS,2008,38.38922
CUB,2001,15.29657
OMN,2021,0.90892
CHL,2015,10.32085
COM,2011,5.99174
KWT,2007,1.51671
BOL,2000,6.54238
SEN,2019,6.9848
YEM,2014,4.84423
PSE,2000,0.63085
COL,2004,4.56627
AUS,2019,13.98477
ISR,2017,5.07023
HUN,2002,28.52005
BTN,2007,5.65076
RUS,2001,51.79269
IRL,2019,8.06805
BDI,2018,6.93862
DEU,2010,13.23492
ITA,2006,6.77013
USA,2017,15.19367
CPV,2014,15.0981
KIR,2001,18.97331
LUX,2021,8.22451
NLD,2017,11.92674
BGR,2020,10.03017
SEAR,2016,11.40387
SSD,2004,4.79515
CAN,2014,13.37575
JPN,2019,16.46701
FRA,2003,20.17817
ECU,2003,6.17132
CPV,2004,12.58231
NZL,2016,12.46966
IDN,2021,1.20441
GRD,2000,2.16832
LUX,2015,12.34262
ZAF,2014,20.07204
ATG,2017,0.0
MNG,2003,17.1376
EMR,2006,4.4066
ARE,2019,2.46284
PAK,2005,7.03046
MLT,2000,6.79623
MEX,2019,6.15305
NER,2020,4.33445
AUS,2010,12.13409
MUS,2010,7.90704
SGP,2007,10.41417
TZA,2020,4.37459
KGZ,2018,8.82454
BTN,2017,5.33831
MEX,2017,5.6711
HTI,2020,7.8924
SLE,2006,5.37348
UKR,2007,29.07975
MNG,2015,18.62585
SEN,2008,6.96313
BGD,2017,3.08578
GEO,2006,1.77706
GNQ,2013,6.2021
SLE,2008,5.77702
SOM,2008,8.34589
BWA,2012,15.03075
STP,2015,0.8534
SWZ,2011,19.31415
BFA,2017,8.7624
UGA,2000,6.8407
IRL,2012,12.37385
RWA,2012,7.63695
PRY,2013,5.58307
KOR,2005,27.5784
IRQ,2009,3.59247
GAB,2003,8.36248
ITA,2019,6.77386
SEN,2005,6.734
EST,2019,15.61
MDG,2014,5.92155
SVN,2015,20.99574
SVK,2002,14.71895
TJK,2003,3.03342
GBR,2005,7.89911
AMR,2005,7.94195
ZAF,2001,13.24567
CAF,2013,10.46069
TUN,2000,2.99553
AFR,2016,6.78454
THA,2014,10.44576
STP,2011,0.81616
IRL,2007,11.37269
ECU,2020,7.59058
GAB,2002,8.46702
ZWE,2004,14.4131
LBY,2010,5.22098
AFR,2004,6.87907
GEO,2020,5.7398
IND,2019,13.97581
ALB,2000,4.7805
WSM,2017,13.1126
PRK,2003,8.33119
DOM,2012,4.91477
BHR,2016,5.82355
MDG,2010,5.94367
LBR,2004,5.22903
BHS,2010,3.83368
THA,2000,11.488
KIR,2011,20.96387
NAM,2020,8.36008
MOZ,2017,12.47961
EUR,2000,21.46464
GNB,2000,8.25013
USA,2001,11.54827
CYP,2015,4.94825
OMN,2002,2.12461
GNB,2001,8.1913
GUY,2013,33.31514
SAU,2005,2.17244
DJI,2006,6.21098
MWI,2003,7.62285
TLS,2019,3.80772
MNG,2010,19.92252
UKR,2016,21.34309
RUS,2003,49.34872
SEN,2006,6.64564
MNG,2017,17.89559
CUB,2020,14.6127
DOM,2015,6.43386
ZWE,2001,13.17091
ETH,2021,6.06812
URY,2003,15.86947
FJI,2002,9.93481
WPR,2015,9.52414
COM,2004,6.13142
HRV,2015,17.36524
LTU,2005,43.2113
NOR,2007,10.91227
GMB,2008,4.69011
ZWE,2009,12.36363
HND,2014,5.63647
VEN,2014,5.67129
BRB,2001,4.71741
DOM,2005,4.33779
GHA,2010,5.19652
JAM,2020,1.5558
NGA,2014,4.62194
CRI,2008,5.35632
ETH,2014,4.99789
WSM,2019,12.90103
UKR,2017,21.81332
MDA,2010,21.8059
MYS,2000,4.40479
ECU,2004,6.93972
MDA,2011,15.49002
JOR,2010,0.98157
ARM,2008,4.83262
GTM,2015,5.45676
TGO,2018,9.80454
NIC,2003,6.9726
SWZ,2016,25.83757
BDI,2021,7.65168
DOM,2016,6.30167
TLS,2016,3.65698
DNK,2019,11.41673
UZB,2002,14.48929
STP,2007,0.87055
MEX,2006,4.06369
ARG,2016,8.40539
SVK,2012,12.65851
NZL,2003,13.70136
GNQ,2009,6.66982
JPN,2020,17.15891
SSD,2008,4.86889
LVA,2012,23.62347
LBY,2013,3.83447
PNG,2020,1.6947
IRN,2019,4.26941
SGP,2020,8.93807
SGP,2017,8.4233
KWT,2011,1.12794
SVN,2010,20.58065
BRB,2007,4.38778
BEL,2010,20.52935
BEL,2014,19.41666
EST,2009,22.09618
BIH,2015,10.62754
ZWE,2010,13.56081
AFG,2005,4.15528
CUB,2012,13.74272
CPV,2013,15.16346
BEN,2019,7.22707
BDI,2006,8.14947
SVK,2013,12.33667
IRN,2010,4.95862
NPL,2013,10.64692
JAM,2001,1.04382
BGR,2021,9.5109
GIN,2016,4.96412
BLR,2011,34.48311
CPV,2006,13.09577
PER,2006,1.02384
TLS,2015,3.54252
COM,2010,6.34741
PSE,2005,0.62506
ZAF,2017,18.18689
IRN,2012,4.51781
FSM,2015,20.40291
VNM,2012,7.2187
ESP,2000,8.55059
SSD,2015,5.58979
NZL,2010,12.54098
VCT,2004,5.12796
CHE,2004,18.5527
BRA,2017,6.88701
KIR,2000,19.07996
LSO,2006,19.01457
ARE,2005,2.20869
WB_LI,2005,6.1648
VEN,2017,8.06986
AUT,2021,14.51307
BWA,2007,11.48459
NGA,2019,4.40652
UGA,2020,4.92631
SYC,2017,7.81958
PRY,2021,6.35506
SGP,2018,8.90328
WSM,2000,11.99567
WB_LMI,2005,10.58771
ZWE,2007,13.20617
AUT,2009,15.8401
MYS,2012,4.18383
GTM,2003,9.52819
BLR,2019,17.52073
MDG,2007,6.04434
URY,2009,15.10594
TCD,2006,5.38075
BRB,2000,5.20142
FSM,2018,20.45729
GTM,2016,5.55241
SOM,2013,8.11147
JOR,2008,1.15632
VNM,2011,7.10574
KEN,2013,5.18634
COD,2010,8.08097
KAZ,2006,34.7599
PHL,2019,3.04222
KOR,2006,24.45415
SDN,2016,3.44658
ERI,2016,12.92557
NOR,2009,12.51781
KWT,2015,1.91362
SWZ,2005,17.39755
EMR,2021,3.5666
AFR,2001,6.87295
PNG,2006,1.68643
MUS,2013,8.48474
MDV,2000,2.91572
AUT,2016,15.63208
SSD,2020,7.62659
NPL,2008,9.31709
BFA,2015,8.84057
DOM,2014,6.17769
LSO,2014,27.95616
USA,2007,12.30993
OMN,2019,2.00213
CAF,2015,10.47412
FRA,2004,19.53027
POL,2002,17.38252
NZL,2000,12.55887
SEN,2010,6.79878
KIR,2008,20.67286
TUR,2000,2.88209
ZAF,2006,16.0996
MLI,2007,4.05937
ISL,2013,13.88397
BFA,2012,8.94587
BRN,2004,1.68911
KWT,2005,3.40938
BIH,2005,10.83119
THA,2012,9.3586
TTO,2018,13.65924
DOM,2001,3.988
CIV,2020,7.2953
MKD,2003,7.1859
EST,2001,30.18285
MRT,2002,2.7282
CRI,2010,6.51661
SLE,2010,5.96108
CIV,2011,8.49556
IRL,2003,11.96402
SWZ,2009,19.07793
LBY,2004,4.46868
UKR,2015,22.41221
GUY,2005,26.71512
IRN,2018,4.32845
HUN,2001,29.70375
PAK,2019,6.08986
AFR,2005,6.7449
ERI,2015,13.03929
PRK,2017,10.23987
UKR,2006,28.68635
WB_HI,2000,18.79036
FIN,2019,14.37568
MNE,2017,13.32827
ARM,2016,6.00463
KIR,2004,18.29708
PAK,2010,6.33866
BGD,2021,2.81182
ARE,2003,2.17363
AMR,2015,9.25046
SGP,2010,9.37521
VNM,2006,6.21767
IND,2010,15.90145
PNG,2008,1.62644
WB_HI,2001,18.51224
SUR,2013,24.30851
GAB,2019,8.85584
BTN,2013,5.33471
ESP,2010,7.01394
HRV,2017,15.48488
IRQ,2001,4.0571
LBN,2009,0.84198
COG,2002,9.59354
ECU,2012,8.17757
WPR,2020,9.34572
ARE,2011,2.62402
SLE,2021,6.1385
NGA,2020,4.55586
VNM,2010,7.02543
ESP,2001,8.01921
HND,2000,3.30932
ARE,2010,2.54456
NOR,2018,13.3477
KEN,2011,5.67291
LKA,2010,17.33741
LUX,2001,15.77208
LTU,2014,35.50723
DZA,2019,2.04704
MRT,2021,2.70782
OMN,2003,2.16427
STP,2001,0.91686
BHR,2007,7.14905
DJI,2003,6.42788
BOL,2020,4.791
PNG,2009,1.62614
SLE,2015,5.53488
RUS,2019,24.46898
CRI,2003,7.35533
EST,2015,15.72634
TUR,2015,3.19375
WB_HI,2010,16.96423
PAN,2021,3.28997
TZA,2019,4.48201
HRV,2008,18.17778
SLE,2018,6.16413
BWA,2015,11.06238
NIC,2011,6.19658
NZL,2014,11.68981
NOR,2001,12.79765
BHS,2015,3.42045
PER,2003,1.27476
BEN,2017,7.2571
SVN,2018,17.39916
JOR,2000,2.19692
NER,2021,4.476
PRY,2020,6.28132
LBY,2000,4.63144
MOZ,2012,9.29657
POL,2012,18.5716
RWA,2013,7.61582
FRA,2021,16.58226
CUB,2019,13.78525
ITA,2012,7.6461
IRQ,2013,3.47893
TUR,2001,2.66008
GUY,2008,26.29669
BOL,2012,5.43155
MDV,2016,2.6189
BDI,2009,7.28705
USA,2002,11.86803
VCT,2017,0.0
JOR,2021,0.60397
EST,2005,22.54202
BEN,2020,6.89355
SWZ,2015,24.36616
VUT,2011,17.11311
LCA,2008,6.50933
TUR,2014,3.22181
ARG,2021,7.93811
BFA,2016,8.82963
USA,2005,11.82548
CPV,2020,13.68752
TZA,2005,4.61453
MLI,2009,4.18868
TKM,2008,9.53603
TON,2008,4.45395
MOZ,2015,10.93427
TJK,2002,3.22589
IDN,2015,1.60126
IDN,2011,1.76444
URY,2008,15.20431
EGY,2020,0.78511
SAU,2014,0.96489
MNE,2021,11.30898
MDA,2004,20.53984
AFG,2016,3.46679
COG,2015,6.71016
LCA,2019,7.22977
BOL,2010,5.75778
USA,2019,15.10978
KOR,2010,34.91559
AMR,2001,7.92333
ITA,2021,6.99128
MUS,2005,9.20918
AUT,2004,17.38307
CAF,2007,11.01706
NLD,2009,9.41683
USA,2013,13.69739
IRL,2006,11.11525
LCA,2012,8.19965
ARE,2012,2.67193
SAU,2003,2.38147
CIV,2014,8.60057
ISR,2015,4.50715
VEN,2008,5.96943
WPR,2007,12.50896
BLR,2005,40.51841
AUT,2008,15.72352
SRB,2008,19.23797
TUR,2009,3.08322
SGP,2002,12.31037
CHL,2000,10.64218
MNG,2014,18.29529
TZA,2011,4.2616
FIN,2003,21.85381
STP,2020,0.8251
VNM,2000,5.83393
DEU,2008,12.51751
GIN,2010,5.15134
EST,2013,18.14727
DNK,2001,15.77997
GNQ,2006,6.69104
HTI,2006,7.74374
WPR,2019,9.35118
MDG,2002,5.99668
ETH,2020,5.67605
SWE,2013,15.77555
CUB,2007,12.20633
BIH,2006,10.69204
TLS,2007,3.14501
SUR,2002,22.97566
SAU,2019,1.08913
GUY,2006,26.93126
BLR,2020,16.27145
KGZ,2009,11.41565
NIC,2020,3.64802
WPR,2021,9.52503
LBN,2012,0.84812
COD,2021,8.76967
DJI,2012,6.75974
NOR,2019,12.57468
AFR,2002,6.8994
MNE,2003,15.57341
COM,2012,6.1397
LBY,2015,5.91996
GBR,2011,8.33251
CYP,2020,3.86485
WB_LMI,2015,9.75361
NZL,2001,13.85446
COM,2007,5.85995
SWE,2000,14.87415
FIN,2020,14.13805
MUS,2008,6.9779
HND,2019,3.05047
TLS,2003,3.09171
PER,2009,0.60125
COD,2003,8.05852
KEN,2005,4.87323
BGD,2011,3.28984
TKM,2005,11.56626
NER,2001,3.98391
LBN,2006,0.86011
ZWE,2016,15.0832
SAU,2018,1.10082
HTI,2018,8.44156
ITA,2015,7.19882
BRB,2012,3.90596
MYS,2019,5.35123
ZAF,2004,16.07498
BRB,2002,4.36062
BEN,2016,7.31965
LCA,2007,6.46219
MDV,2017,2.39659
ISL,2004,12.49465
BGR,2000,18.22021
SRB,2019,15.74739
EGY,2007,0.90092
CMR,2003,7.87401
PHL,2013,2.81049
PRK,2000,8.54955
AZE,2002,2.58371
GBR,2006,7.82666
OMN,2010,1.81458
STP,2021,0.85778
UZB,2008,12.08099
UGA,2004,6.62858
FSM,2013,21.99852
NIC,2017,4.97558
GIN,2001,4.2402
UGA,2010,5.25097
LSO,2008,16.41876
STP,2000,0.90799
TUN,2014,2.54872
AFG,2000,4.35615
USA,2000,11.16949
JOR,2011,0.88333
ZAF,2011,17.29479
ARG,2004,8.74717
SWE,2014,14.84044
SLE,2017,6.03288
BGR,2009,12.30299
LSO,2004,15.533
TJK,2006,2.95131
AMR,2013,8.74223
BRN,2001,1.10143
LBN,2003,0.87477
GIN,2009,4.87487
QAT,2000,13.18396
LBR,2017,5.95319
DZA,2017,2.04169
MDV,2004,2.33781
KEN,2001,4.46448
GEO,2007,2.5641
GRD,2014,0.5953
COL,2010,3.89283
PRI,2009,8.7022
MUS,2002,11.57241
WB_LMI,2014,9.9857
ROU,2009,12.20532
AZE,2006,3.15153
PSE,2009,0.5506
BFA,2007,8.47183
GRD,2018,0.08482
JPN,2013,21.54294
AZE,2008,3.01757
JPN,2004,24.31267
RWA,2005,8.19518
JAM,2012,1.03973
LVA,2006,23.2163
IRN,2017,4.49977
KOR,2021,27.5297
ROU,2016,10.30511
KHM,2009,4.49409
SYR,2019,0.61586
BRN,2014,1.32003
MKD,2020,5.21406
IRL,2011,12.71167
VUT,2001,17.28019
PAN,2013,3.39861
TKM,2014,7.4246
LKA,2000,38.89828
BLZ,2003,5.53023
MOZ,2000,6.5014
NIC,2009,5.81908
POL,2014,17.37237
GAB,2021,7.29744
IRQ,2016,3.30774
MKD,2006,7.79518
GHA,2014,5.45957
SAU,2008,1.75182
CRI,2013,6.40485
CAN,2007,12.17983
CAN,2015,13.42697
WB_HI,2012,16.36905
POL,2000,17.02595
TCD,2013,5.35191
BIH,2009,10.73002
NLD,2015,11.78067
VUT,2010,16.92154
NZL,2019,11.81099
VNM,2013,7.32346
TZA,2013,4.01842
SLE,2003,5.17056
ALB,2003,4.46889
TUN,2021,1.84108
PRT,2004,10.54658
MRT,2012,2.80884
NOR,2013,11.43241
SLB,2017,20.48707
MKD,2004,8.50982
BGD,2016,2.98126
IRQ,2018,3.27872
SAU,2004,2.27514
KGZ,2017,9.07566
SWE,2006,15.18824
SAU,2009,1.58724
COG,2009,8.25703
JAM,2002,0.97136
COD,2001,7.80216
SDN,2010,3.49129
ITA,2002,7.56616
TKM,2012,7.27351
ZMB,2013,5.7991
DOM,2002,3.8925
RUS,2010,35.78193
AFR,2003,6.92195
SYC,2003,8.56808
MEX,2010,4.48942
AGO,2019,7.52046
BTN,2011,5.09801
USA,2012,13.66573
AMR,2012,8.76163
CHN,2004,15.00788
DEU,2018,12.81935
ARM,2000,3.54505
ECU,2002,5.44818
KAZ,2003,34.81899
KEN,2009,5.63032
CAF,2008,10.4394
NZL,2011,11.38828
KOR,2014,29.35107
WSM,2004,10.72258
MKD,2007,7.4204
KAZ,2000,33.38664
SDN,2001,3.95949
BLZ,2016,5.44839
NAM,2017,8.87481
FJI,2014,9.73382
TCD,2004,5.15971
IDN,2003,2.09256
JPN,2012,21.8026
STP,2014,0.84762
TLS,2005,2.98182
RUS,2011,34.61356
GHA,2008,4.80323
TJK,2013,2.86644
BGR,2015,9.95401
VNM,2003,5.92656
LBN,2020,0.79036
PRI,2006,6.8167
TTO,2008,12.93911
KAZ,2005,36.01421
MOZ,2014,10.65095
ARG,2005,8.64306
TTO,2004,13.03064
WSM,2009,9.41768
CYP,2011,4.37319
DEU,2020,12.86718
DJI,2001,5.53074
SAU,2011,1.14865
SDN,2002,3.88395
KAZ,2020,16.98852
TUN,2017,2.63763
SGP,2003,11.9478
GBR,2010,7.79764
BLZ,2020,3.70021
ESP,2017,8.11662
PAN,2005,4.79333
AMR,2000,7.64527
BOL,2021,4.19678
ROU,2005,12.1903
PSE,2004,0.636
WB_UMI,2016,7.60461
SGP,2000,12.1858
KOR,2002,19.55961
GNB,2007,7.26766
CRI,2018,7.52575
JOR,2015,0.8008
VEN,2021,8.6286
BIH,2002,10.83387
PER,2021,1.5378
VNM,2017,7.4709
BFA,2000,9.03834
DEU,2012,12.91978
SWZ,2021,27.22724
CMR,2000,7.28897
IRN,2000,6.03132
GAB,2011,9.18342
SUR,2000,20.90049
SGP,2012,10.56658
GMB,2002,4.93097
EST,2014,19.22522
ITA,2000,7.67099
ECU,2014,6.59375
NIC,2005,6.22637
CUB,2010,14.36125
ZMB,2006,6.34241
IRL,2008,12.14848
WB_LMI,2003,10.30705
TKM,2002,10.82013
MDV,2015,2.52868
ROU,2015,11.5165
SVN,2016,18.8064
SUR,2007,23.05498
KHM,2019,4.46227
ISL,2012,13.51987
LSO,2019,28.76971
MAR,2001,4.32454
BHS,2007,3.2337
GIN,2017,4.99781
BRN,2021,3.04717
BGR,2013,10.57558
ALB,2020,3.35507
BLR,2013,25.51476
BHR,2021,4.65901
ERI,2002,13.60187
NGA,2015,4.45754
TGO,2015,9.80746
EUR,2011,16.13717
TKM,2010,7.51435
LTU,2017,29.52678
EGY,2013,1.03928
AFR,2020,6.89585
DZA,2021,2.18144
THA,2019,13.55011
IRQ,2006,3.6321
SWE,2012,14.86043
SLE,2002,5.03681
KHM,2001,4.19611
MUS,2006,9.74297
FSM,2019,20.52312
LSO,2000,12.67766
BHS,2018,3.44933
LBR,2007,5.07413
SWE,2007,14.63955
GRC,2010,3.39642
MYS,2010,4.37965
CAF,2012,9.98758
HRV,2009,18.13606
IRL,2001,12.91592
CZE,2000,16.33129
BLR,2018,18.66783
PRT,2012,13.50088
BHS,2013,3.40142
BOL,2008,6.00492
CUB,2003,13.8135
CZE,2010,15.09947
IDN,2020,1.38052
EUR,2002,20.62802
CHE,2015,15.04932
LSO,2020,33.37877
PRT,2017,12.09575
EMR,2013,3.90623
GRC,2014,5.29706
FJI,2003,9.6317
ETH,2011,5.5353
